,names,style,url,urlHack
16812,Falkensteiner Ur-Schwarze,Dunkelweizen,https://www.beeradvocate.com/beer/profile/921/15686/,https://www.beeradvocate.com/beer/profile/921/15686/ 
16813,Black Mak,Dunkelweizen,https://www.beeradvocate.com/beer/profile/17286/69967/,https://www.beeradvocate.com/beer/profile/17286/69967/ 
16814,Brewer's Alley Dunkel Weizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/1000/5228/,https://www.beeradvocate.com/beer/profile/1000/5228/ 
16815,Gusta Dark,Dunkelweizen,https://www.beeradvocate.com/beer/profile/569/51605/,https://www.beeradvocate.com/beer/profile/569/51605/ 
16816,Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/30585/92600/,https://www.beeradvocate.com/beer/profile/30585/92600/ 
16817,Junkel In Da Trunkel Dunkel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/1337/30142/,https://www.beeradvocate.com/beer/profile/1337/30142/ 
16818,Effin' Beer,Dunkelweizen,https://www.beeradvocate.com/beer/profile/14207/36880/,https://www.beeradvocate.com/beer/profile/14207/36880/ 
16819,Smoked Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/35695/212503/,https://www.beeradvocate.com/beer/profile/35695/212503/ 
16820,Dunkel John's Band,Dunkelweizen,https://www.beeradvocate.com/beer/profile/18086/49798/,https://www.beeradvocate.com/beer/profile/18086/49798/ 
16821,Dunkleweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/2642/31394/,https://www.beeradvocate.com/beer/profile/2642/31394/ 
16822,Durlacher Hof Hefeweissbier Dunkel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/16422/93945/,https://www.beeradvocate.com/beer/profile/16422/93945/ 
16823,Dark Horizon,Dunkelweizen,https://www.beeradvocate.com/beer/profile/36710/228099/,https://www.beeradvocate.com/beer/profile/36710/228099/ 
16824,Brown's Dunkel Weizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/9558/35082/,https://www.beeradvocate.com/beer/profile/9558/35082/ 
16825,Rapscallion Munich Dark,Dunkelweizen,https://www.beeradvocate.com/beer/profile/18639/121363/,https://www.beeradvocate.com/beer/profile/18639/121363/ 
16826,Liberty Station: Rumvergnugen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/147/269850/,https://www.beeradvocate.com/beer/profile/147/269850/ 
16827,Dunkelweiz,Dunkelweizen,https://www.beeradvocate.com/beer/profile/29171/90424/,https://www.beeradvocate.com/beer/profile/29171/90424/ 
16828,Dunkelwald,Dunkelweizen,https://www.beeradvocate.com/beer/profile/31326/194116/,https://www.beeradvocate.com/beer/profile/31326/194116/ 
16829,The Kunkel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/36177/132939/,https://www.beeradvocate.com/beer/profile/36177/132939/ 
16830,Darth Vernal Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/22886/72011/,https://www.beeradvocate.com/beer/profile/22886/72011/ 
16831,Dunkleosteus,Dunkelweizen,https://www.beeradvocate.com/beer/profile/19544/111700/,https://www.beeradvocate.com/beer/profile/19544/111700/ 
16832,Lorelei,Dunkelweizen,https://www.beeradvocate.com/beer/profile/73/37463/,https://www.beeradvocate.com/beer/profile/73/37463/ 
16833,Chevalier Hefeweizen Dunkel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/11611/41048/,https://www.beeradvocate.com/beer/profile/11611/41048/ 
16834,Thurn Und Taxis Weissbier Dunkel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/871/42101/,https://www.beeradvocate.com/beer/profile/871/42101/ 
16835,Belle Gueule Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/1535/172418/,https://www.beeradvocate.com/beer/profile/1535/172418/ 
16836,König Wilhelm Ur-Weisse Dunkel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/6129/202698/,https://www.beeradvocate.com/beer/profile/6129/202698/ 
16837,Karg Dunkles Hefe-Weißbier,Dunkelweizen,https://www.beeradvocate.com/beer/profile/5784/26836/,https://www.beeradvocate.com/beer/profile/5784/26836/ 
16838,Allgäuer Alt Kemptener Weisse,Dunkelweizen,https://www.beeradvocate.com/beer/profile/890/13536/,https://www.beeradvocate.com/beer/profile/890/13536/ 
16839,Half Moon Dunkel Weiss,Dunkelweizen,https://www.beeradvocate.com/beer/profile/28873/103919/,https://www.beeradvocate.com/beer/profile/28873/103919/ 
16840,Justus Weizen Dunkel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/6627/54062/,https://www.beeradvocate.com/beer/profile/6627/54062/ 
16841,Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/45802/255025/,https://www.beeradvocate.com/beer/profile/45802/255025/ 
16842,Wicked Fuel,Dunkelweizen,https://www.beeradvocate.com/beer/profile/34963/142488/,https://www.beeradvocate.com/beer/profile/34963/142488/ 
16843,Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/226/7105/,https://www.beeradvocate.com/beer/profile/226/7105/ 
16844,Dunkleweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/24411/104400/,https://www.beeradvocate.com/beer/profile/24411/104400/ 
16845,Dunkleweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/1177/46032/,https://www.beeradvocate.com/beer/profile/1177/46032/ 
16846,Craftsman Dunkleweisse,Dunkelweizen,https://www.beeradvocate.com/beer/profile/2321/46547/,https://www.beeradvocate.com/beer/profile/2321/46547/ 
16847,Vixen Dunkelweizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/28821/93191/,https://www.beeradvocate.com/beer/profile/28821/93191/ 
16848,Kaput Mauer,Dunkelweizen,https://www.beeradvocate.com/beer/profile/20132/63506/,https://www.beeradvocate.com/beer/profile/20132/63506/ 
16849,Dunkel-Weizen,Dunkelweizen,https://www.beeradvocate.com/beer/profile/16818/84256/,https://www.beeradvocate.com/beer/profile/16818/84256/ 
16850,Ettaler Benediktiner Weizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/2432/55287/,https://www.beeradvocate.com/beer/profile/2432/55287/ 
16851,Saranac Hefeweizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/99/6799/,https://www.beeradvocate.com/beer/profile/99/6799/ 
16852,Hefe Weiss,Hefeweizen,https://www.beeradvocate.com/beer/profile/144/802/,https://www.beeradvocate.com/beer/profile/144/802/ 
16853,EOS Hefeweizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/16504/50882/,https://www.beeradvocate.com/beer/profile/16504/50882/ 
16854,Wisconsinite Summer Weiss Beer,Hefeweizen,https://www.beeradvocate.com/beer/profile/741/81138/,https://www.beeradvocate.com/beer/profile/741/81138/ 
16855,Schnickelfritz,Hefeweizen,https://www.beeradvocate.com/beer/profile/24764/65854/,https://www.beeradvocate.com/beer/profile/24764/65854/ 
16856,Hitachino Nest Weizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/697/2042/,https://www.beeradvocate.com/beer/profile/697/2042/ 
16857,Slumbrew Happy Sol,Hefeweizen,https://www.beeradvocate.com/beer/profile/27016/74769/,https://www.beeradvocate.com/beer/profile/27016/74769/ 
16858,Krombacher Weizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/566/38666/,https://www.beeradvocate.com/beer/profile/566/38666/ 
16859,Stoudts Heifer-in-Wheat,Hefeweizen,https://www.beeradvocate.com/beer/profile/394/43312/,https://www.beeradvocate.com/beer/profile/394/43312/ 
16860,El Hefe Speaks,Hefeweizen,https://www.beeradvocate.com/beer/profile/25327/72506/,https://www.beeradvocate.com/beer/profile/25327/72506/ 
16861,Haystack Wheat,Hefeweizen,https://www.beeradvocate.com/beer/profile/418/25645/,https://www.beeradvocate.com/beer/profile/418/25645/ 
16862,Flensburger Weizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/2854/6712/,https://www.beeradvocate.com/beer/profile/2854/6712/ 
16863,Sunspot,Hefeweizen,https://www.beeradvocate.com/beer/profile/25937/70847/,https://www.beeradvocate.com/beer/profile/25937/70847/ 
16864,Day Of The Dead Beer (Cerveza De Los Muertos) Immortal Beloved,Hefeweizen,https://www.beeradvocate.com/beer/profile/11174/97559/,https://www.beeradvocate.com/beer/profile/11174/97559/ 
16865,Ünshadowed,Hefeweizen,https://www.beeradvocate.com/beer/profile/13837/106032/,https://www.beeradvocate.com/beer/profile/13837/106032/ 
16866,Hacker-Pschorr Sternweisse,Hefeweizen,https://www.beeradvocate.com/beer/profile/76/12962/,https://www.beeradvocate.com/beer/profile/76/12962/ 
16867,Hefeweizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/26932/74267/,https://www.beeradvocate.com/beer/profile/26932/74267/ 
16868,Howling Wolf Weisse Bier,Hefeweizen,https://www.beeradvocate.com/beer/profile/413/62600/,https://www.beeradvocate.com/beer/profile/413/62600/ 
16869,Bubbler,Hefeweizen,https://www.beeradvocate.com/beer/profile/590/222426/,https://www.beeradvocate.com/beer/profile/590/222426/ 
16870,König Ludwig Weissbier Hell,Hefeweizen,https://www.beeradvocate.com/beer/profile/3900/79657/,https://www.beeradvocate.com/beer/profile/3900/79657/ 
16871,Urweisse,Hefeweizen,https://www.beeradvocate.com/beer/profile/703/41196/,https://www.beeradvocate.com/beer/profile/703/41196/ 
16872,Summit Hefe Weizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/467/3952/,https://www.beeradvocate.com/beer/profile/467/3952/ 
16873,A Slice Of Hefen,Hefeweizen,https://www.beeradvocate.com/beer/profile/24659/82375/,https://www.beeradvocate.com/beer/profile/24659/82375/ 
16874,Mission Hefeweizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/16393/41263/,https://www.beeradvocate.com/beer/profile/16393/41263/ 
16875,El Hefe,Hefeweizen,https://www.beeradvocate.com/beer/profile/24326/69493/,https://www.beeradvocate.com/beer/profile/24326/69493/ 
16876,Furth,Hefeweizen,https://www.beeradvocate.com/beer/profile/28609/180939/,https://www.beeradvocate.com/beer/profile/28609/180939/ 
16877,Schell's Hefeweizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/417/3385/,https://www.beeradvocate.com/beer/profile/417/3385/ 
16878,Edelweiss Weissbier Hefetrüb,Hefeweizen,https://www.beeradvocate.com/beer/profile/84/249/,https://www.beeradvocate.com/beer/profile/84/249/ 
16879,Goggle Fogger Hefe Weizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/19544/52935/,https://www.beeradvocate.com/beer/profile/19544/52935/ 
16880,Hopf Helle Weisse,Hefeweizen,https://www.beeradvocate.com/beer/profile/1357/4852/,https://www.beeradvocate.com/beer/profile/1357/4852/ 
16881,Michelob Bavarian Style Wheat,Hefeweizen,https://www.beeradvocate.com/beer/profile/29/32543/,https://www.beeradvocate.com/beer/profile/29/32543/ 
16882,Weltenburger Hefe-Weissbier Hell,Hefeweizen,https://www.beeradvocate.com/beer/profile/1315/4014/,https://www.beeradvocate.com/beer/profile/1315/4014/ 
16883,Sunshine Coast Hefeweizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/780/10073/,https://www.beeradvocate.com/beer/profile/780/10073/ 
16884,Valentins Weißbier,Hefeweizen,https://www.beeradvocate.com/beer/profile/3341/29702/,https://www.beeradvocate.com/beer/profile/3341/29702/ 
16885,Muskoka Summer Weiss,Hefeweizen,https://www.beeradvocate.com/beer/profile/661/67514/,https://www.beeradvocate.com/beer/profile/661/67514/ 
16886,Ginger In The Rye (Rye Munich Weizen),Hefeweizen,https://www.beeradvocate.com/beer/profile/9629/39058/,https://www.beeradvocate.com/beer/profile/9629/39058/ 
16887,Augustiner Bräu Weissbier,Hefeweizen,https://www.beeradvocate.com/beer/profile/820/4138/,https://www.beeradvocate.com/beer/profile/820/4138/ 
16888,Hefeweizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/16357/62042/,https://www.beeradvocate.com/beer/profile/16357/62042/ 
16889,Dry Dock Hefeweizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/12314/65694/,https://www.beeradvocate.com/beer/profile/12314/65694/ 
16890,Hacker-Pschorr Hefe Weisse,Hefeweizen,https://www.beeradvocate.com/beer/profile/76/111537/,https://www.beeradvocate.com/beer/profile/76/111537/ 
16891,Beach Wheat,Hefeweizen,https://www.beeradvocate.com/beer/profile/9629/51598/,https://www.beeradvocate.com/beer/profile/9629/51598/ 
16892,Weißbier,Hefeweizen,https://www.beeradvocate.com/beer/profile/29666/84248/,https://www.beeradvocate.com/beer/profile/29666/84248/ 
16893,Grieskirchner Jörger Weisse,Hefeweizen,https://www.beeradvocate.com/beer/profile/7280/27993/,https://www.beeradvocate.com/beer/profile/7280/27993/ 
16894,Ramstein Blonde Wheat Beer,Hefeweizen,https://www.beeradvocate.com/beer/profile/607/2655/,https://www.beeradvocate.com/beer/profile/607/2655/ 
16895,King Heffy Imperial Hefeweizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/11977/59655/,https://www.beeradvocate.com/beer/profile/11977/59655/ 
16896,Licher Hefeweizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/2709/30386/,https://www.beeradvocate.com/beer/profile/2709/30386/ 
16897,Whippet Wheat,Hefeweizen,https://www.beeradvocate.com/beer/profile/12516/58314/,https://www.beeradvocate.com/beer/profile/12516/58314/ 
16898,I Love Lamp,Hefeweizen,https://www.beeradvocate.com/beer/profile/29022/123695/,https://www.beeradvocate.com/beer/profile/29022/123695/ 
16899,Summertime Wheat,Hefeweizen,https://www.beeradvocate.com/beer/profile/9969/31601/,https://www.beeradvocate.com/beer/profile/9969/31601/ 
16900,Edelweiss Hefetrub,Hefeweizen,https://www.beeradvocate.com/beer/profile/84/1258/,https://www.beeradvocate.com/beer/profile/84/1258/ 
16901,Erdinger Schneeweisse,Hefeweizen,https://www.beeradvocate.com/beer/profile/703/11434/,https://www.beeradvocate.com/beer/profile/703/11434/ 
16902,Long Dayz,Hefeweizen,https://www.beeradvocate.com/beer/profile/33/30023/,https://www.beeradvocate.com/beer/profile/33/30023/ 
16903,Leavenworth Whistling Pig Wheat Ale,Hefeweizen,https://www.beeradvocate.com/beer/profile/684/12320/,https://www.beeradvocate.com/beer/profile/684/12320/ 
16904,Irish Wheat,Hefeweizen,https://www.beeradvocate.com/beer/profile/209/269802/,https://www.beeradvocate.com/beer/profile/209/269802/ 
16905,Windansea Wheat Hefeweizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/4146/16545/,https://www.beeradvocate.com/beer/profile/4146/16545/ 
16906,Weissenheimer Hefeweizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/36757/76597/,https://www.beeradvocate.com/beer/profile/36757/76597/ 
16907,Highwater Hefeweizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/29021/125010/,https://www.beeradvocate.com/beer/profile/29021/125010/ 
16908,Frankenmuth Hefeweizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/4861/10395/,https://www.beeradvocate.com/beer/profile/4861/10395/ 
16909,Mahr's Weisse,Hefeweizen,https://www.beeradvocate.com/beer/profile/428/2411/,https://www.beeradvocate.com/beer/profile/428/2411/ 
16910,Short's Snow Wheat,Hefeweizen,https://www.beeradvocate.com/beer/profile/9629/48482/,https://www.beeradvocate.com/beer/profile/9629/48482/ 
16911,Franconia Wheat,Hefeweizen,https://www.beeradvocate.com/beer/profile/17033/42695/,https://www.beeradvocate.com/beer/profile/17033/42695/ 
16912,Spinnaker,Hefeweizen,https://www.beeradvocate.com/beer/profile/23639/92766/,https://www.beeradvocate.com/beer/profile/23639/92766/ 
16913,Horny Goat Laka Laka,Hefeweizen,https://www.beeradvocate.com/beer/profile/17856/123514/,https://www.beeradvocate.com/beer/profile/17856/123514/ 
16914,Old World Hefeweizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/17271/43510/,https://www.beeradvocate.com/beer/profile/17271/43510/ 
16915,Miami Weiss Hefeweizen-Style Ale,Hefeweizen,https://www.beeradvocate.com/beer/profile/36536/136127/,https://www.beeradvocate.com/beer/profile/36536/136127/ 
16916,Hirsch Bavarian-Weissbier Hefeweisse,Hefeweizen,https://www.beeradvocate.com/beer/profile/620/8784/,https://www.beeradvocate.com/beer/profile/620/8784/ 
16917,Samuel Adams Harvest Hefe,Hefeweizen,https://www.beeradvocate.com/beer/profile/35/294588/,https://www.beeradvocate.com/beer/profile/35/294588/ 
16918,Rockfish Wheat,Hefeweizen,https://www.beeradvocate.com/beer/profile/16352/39414/,https://www.beeradvocate.com/beer/profile/16352/39414/ 
16919,El Jefe Weizen Ale,Hefeweizen,https://www.beeradvocate.com/beer/profile/932/22490/,https://www.beeradvocate.com/beer/profile/932/22490/ 
16920,Red Brick Dog Days Ale,Hefeweizen,https://www.beeradvocate.com/beer/profile/864/3864/,https://www.beeradvocate.com/beer/profile/864/3864/ 
16921,Washout Wheat,Hefeweizen,https://www.beeradvocate.com/beer/profile/25168/97212/,https://www.beeradvocate.com/beer/profile/25168/97212/ 
16922,Wild Frog Wheat Ale,Hefeweizen,https://www.beeradvocate.com/beer/profile/14879/36862/,https://www.beeradvocate.com/beer/profile/14879/36862/ 
16923,Harvest Hefeweizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/3042/20059/,https://www.beeradvocate.com/beer/profile/3042/20059/ 
16924,Hefeweizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/2171/10709/,https://www.beeradvocate.com/beer/profile/2171/10709/ 
16925,Moosbacher Weissbier,Hefeweizen,https://www.beeradvocate.com/beer/profile/6143/30171/,https://www.beeradvocate.com/beer/profile/6143/30171/ 
16926,Monkey Boy,Hefeweizen,https://www.beeradvocate.com/beer/profile/10485/41719/,https://www.beeradvocate.com/beer/profile/10485/41719/ 
16927,Plank Bavarian Hefeweizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/5943/36171/,https://www.beeradvocate.com/beer/profile/5943/36171/ 
16928,Drake's Hefe-weizen,Hefeweizen,https://www.beeradvocate.com/beer/profile/3835/14846/,https://www.beeradvocate.com/beer/profile/3835/14846/ 
16929,Arbor Brewing Bavarian Bliss,Hefeweizen,https://www.beeradvocate.com/beer/profile/1457/5130/,https://www.beeradvocate.com/beer/profile/1457/5130/ 
16930,Sommer Vice,Hefeweizen,https://www.beeradvocate.com/beer/profile/26565/82120/,https://www.beeradvocate.com/beer/profile/26565/82120/ 
